pair_id,MQ,family,n_annotations,winner,margin,raw,order_consistent,path_A,path_B
mqp_5002794,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench003/N2/videos/mq_2353a0086fc8__pangu__s43.mp4,bench_results/bench003/N2/videos/mq_2353a0086fc8__pangu__s44.mp4
mqp_5002798,same,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench003/M3/wan5b/mq_235ef58cfe88__wan5b__s44.mp4,bench_results/bench003/M2/cosmos_nano/mq_235ef58cfe88__cosmos_nano__s43.mp4
mqp_5002806,AA,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench003/M4/mq_23bcd7dc9ad5__wan14b__s44.mp4,bench_results/bench003/M2/cosmos_super/mq_23bcd7dc9ad5__cosmos_super__s42.mp4
mqp_5002813,same,S-S,3,tie,0.0,"['1', '1']",False,bench_results/bench003/M4/mq_23f2a52ed318__wan14b__s44.mp4,bench_results/bench003/M1/hunyuan/mq_23f2a52ed318__hunyuan__s43.mp4
mqp_5002820,B,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench003/M4/mq_240056fd2832__wan14b__s42.mp4,bench_results/bench003/M2/cosmos_nano/mq_240056fd2832__cosmos_nano__s42.mp4
mqp_5002829,same,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench003/M2/cosmos_super/mq_24674a48b1ef__cosmos_super__s43.mp4,bench_results/bench003/M2/cosmos_nano/mq_24674a48b1ef__cosmos_nano__s43.mp4
mqp_5002833,BB,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench003/M2/cosmos_nano/mq_248cdce9eeb9__cosmos_nano__s44.mp4,bench_results/bench003/M3/ltx/mq_248cdce9eeb9__ltx__s42.mp4
mqp_5002847,BB,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/cogvideox/mq_24de12019c12__cogvideox__s43.mp4,bench_results/bench003/M4/mq_24de12019c12__wan14b__s42.mp4
mqp_5002861,A,W-W,3,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/wan5b/mq_256140c9f492__wan5b__s44.mp4,bench_results/bench003/M3/cogvideox/mq_256140c9f492__cogvideox__s42.mp4
mqp_5002864,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench003/M3/cogvideox/mq_25cada28d593__cogvideox__s42.mp4,bench_results/bench003/M3/cogvideox/mq_25cada28d593__cogvideox__s43.mp4
mqp_5002867,B,W-S,3,tie,0.0,"['1', '1']",False,bench_results/bench003/M3/wan5b/mq_25cada28d593__wan5b__s43.mp4,bench_results/bench003/M3/ltx/mq_25cada28d593__ltx__s43.mp4
mqp_5002870,B,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench003/M2/cosmos_nano/mq_25cc63c2bdd0__cosmos_nano__s42.mp4,bench_results/bench003/M2/cosmos_super/mq_25cc63c2bdd0__cosmos_super__s43.mp4
mqp_5002894,B,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_super/mq_274bead4a13c__cosmos_super__s44.mp4,bench_results/bench003/N2/videos/mq_274bead4a13c__pangu__s44.mp4
mqp_5002918,same,W-M,3,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/wan5b/mq_27bf366b4dc9__wan5b__s42.mp4,bench_results/bench003/N2/videos/mq_27bf366b4dc9__pangu__s42.mp4
mqp_5002962,A,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench003/M3/wan5b/mq_2ae28bddcc11__wan5b__s42.mp4,bench_results/bench003/M4/mq_2ae28bddcc11__wan14b__s43.mp4
mqp_5002963,B,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench003/N2/videos/mq_2ae28bddcc11__pangu__s43.mp4,bench_results/bench003/M4/mq_2ae28bddcc11__wan14b__s43.mp4
mqp_5002981,AA,W-S,3,tie,0.0,"['1', '1']",False,bench_results/bench003/M4/mq_2b6be8ca7a2e__wan14b__s43.mp4,bench_results/bench003/M3/wan5b/mq_2b6be8ca7a2e__wan5b__s42.mp4
mqp_5002998,A,W-M,3,b,-1.0,"['2', '1']",True,bench_results/bench003/N2/videos/mq_2c020cf0cb93__pangu__s43.mp4,bench_results/bench003/M3/wan5b/mq_2c020cf0cb93__wan5b__s43.mp4
mqp_5003014,B,S-S,3,b,-1.0,"['2', '1']",True,bench_results/bench003/M2/cosmos_super/mq_2c8ae70fc618__cosmos_super__s43.mp4,bench_results/bench003/M3/ltx/mq_2c8ae70fc618__ltx__s44.mp4
mqp_5003049,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_2d252b43bf32__wan5b__s43.mp4,bench_results/bench004/M3/wan5b/mq_2d252b43bf32__wan5b__s44.mp4
mqp_5003057,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/wan5b/mq_2d462bf1c225__wan5b__s43.mp4,bench_results/bench004/M3/wan5b/mq_2d462bf1c225__wan5b__s44.mp4
mqp_5003058,same,M-M,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_2d629231ad2d__cosmos_nano__s43.mp4,bench_results/bench004/N1/videos/mq_2d629231ad2d__pangu__s43.mp4
mqp_5003067,B,W-S,3,tie,0.0,"['2', '2']",False,bench_results/bench004/M3/wan5b/mq_2e216b916d12__wan5b__s42.mp4,bench_results/bench004/M1/wan14b/mq_2e216b916d12__wan14b__s42.mp4
mqp_5003073,A,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M1/hunyuan/mq_2e279d1d1283__hunyuan__s43.mp4,bench_results/bench004/N1/videos/mq_2e279d1d1283__pangu__s42.mp4
mqp_5003075,same,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_2e2b63bd076d__cosmos_super__s42.mp4,bench_results/bench004/N1/videos/mq_2e2b63bd076d__pangu__s43.mp4
mqp_5003088,BB,S-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_30431a130993__cosmos_super__s44.mp4,bench_results/bench004/M1/hunyuan/mq_30431a130993__hunyuan__s42.mp4
mqp_5003097,B,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_nano/mq_3085911d11a6__cosmos_nano__s42.mp4,bench_results/bench004/M2/cosmos_nano/mq_3085911d11a6__cosmos_nano__s43.mp4
mqp_5003099,BB,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/ltx/mq_3093532676b4__ltx__s44.mp4,bench_results/bench004/N1/videos/mq_3093532676b4__pangu__s42.mp4
mqp_5003105,B,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_30af987759e7__ltx__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_30af987759e7__cosmos_nano__s42.mp4
mqp_5003109,B,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_30f4b924baca__ltx__s44.mp4,bench_results/bench004/M1/hunyuan/mq_30f4b924baca__hunyuan__s42.mp4
mqp_5003112,AA,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench004/N1/videos/mq_31a4a52220bd__pangu__s44.mp4,bench_results/bench004/M3/cogvideox/mq_31a4a52220bd__cogvideox__s42.mp4
mqp_5003129,same,seed,3,tie,0.0,"['2', '2']",False,bench_results/bench004/M3/ltx/mq_32c653c6f698__ltx__s43.mp4,bench_results/bench004/M3/ltx/mq_32c653c6f698__ltx__s44.mp4
mqp_5003133,A,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M1/hunyuan/mq_32c677c11467__hunyuan__s43.mp4,bench_results/bench004/M1/wan14b/mq_32c677c11467__wan14b__s43.mp4
mqp_5003152,A,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_33d8e05a90dd__cosmos_super__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_33d8e05a90dd__cosmos_nano__s44.mp4
mqp_5003154,A,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M1/hunyuan/mq_3465d2ed2fcc__hunyuan__s42.mp4,bench_results/bench004/M3/wan5b/mq_3465d2ed2fcc__wan5b__s44.mp4
mqp_5003159,A,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_3553ac12fc5c__ltx__s42.mp4,bench_results/bench004/M3/wan5b/mq_3553ac12fc5c__wan5b__s43.mp4
mqp_5003179,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/wan14b/mq_35f3ed72c600__wan14b__s43.mp4,bench_results/bench004/M3/wan14b/mq_35f3ed72c600__wan14b__s44.mp4
mqp_5003189,AA,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_36958bde998e__wan5b__s42.mp4,bench_results/bench004/M3/wan5b/mq_36958bde998e__wan5b__s44.mp4
mqp_5003202,BB,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/N1/videos/mq_3958a770f761__pangu__s44.mp4,bench_results/bench004/M2/cosmos_super/mq_3958a770f761__cosmos_super__s43.mp4
mqp_5003212,B,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/N1/videos/mq_3a3458781ac1__pangu__s44.mp4,bench_results/bench004/M1/hunyuan/mq_3a3458781ac1__hunyuan__s44.mp4
mqp_5003227,AA,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/wan5b/mq_3c2e68819059__wan5b__s44.mp4,bench_results/bench004/M2/cosmos_super/mq_3c2e68819059__cosmos_super__s44.mp4
mqp_5003233,BB,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_3cb0e07b2da5__wan5b__s43.mp4,bench_results/bench004/M4/mq_3cb0e07b2da5__wan14b__s43.mp4
mqp_5003237,B,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_3ce959efcd09__cosmos_super__s42.mp4,bench_results/bench004/M3/ltx/mq_3ce959efcd09__ltx__s44.mp4
mqp_5003261,A,W-S,3,tie,0.0,"['2', '2']",False,bench_results/bench004/M1/hunyuan/mq_3e0a1cb53ad3__hunyuan__s42.mp4,bench_results/bench004/M3/cogvideox/mq_3e0a1cb53ad3__cogvideox__s44.mp4
mqp_5003265,B,M-M,3,b,-1.0,"['2', '1']",True,bench_results/bench004/N1/videos/mq_3e3b23dad633__pangu__s44.mp4,bench_results/bench004/M2/cosmos_nano/mq_3e3b23dad633__cosmos_nano__s44.mp4
mqp_5003277,A,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_3f69f86a29ef__cosmos_super__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_3f69f86a29ef__cosmos_super__s44.mp4
mqp_5003280,A,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_3fe9dcefcff9__cosmos_nano__s42.mp4,bench_results/bench004/M3/ltx/mq_3fe9dcefcff9__ltx__s43.mp4
mqp_5003287,A,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_41771c566f7a__ltx__s42.mp4,bench_results/bench004/M3/wan5b/mq_41771c566f7a__wan5b__s44.mp4
mqp_5003303,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_nano/mq_41ebd68563ab__cosmos_nano__s42.mp4,bench_results/bench004/M2/cosmos_nano/mq_41ebd68563ab__cosmos_nano__s44.mp4
mqp_5003314,same,seed,3,tie,0.0,"['2', '2']",False,bench_results/bench004/M4/mq_439455189cf4__wan14b__s42.mp4,bench_results/bench004/M4/mq_439455189cf4__wan14b__s44.mp4
mqp_5003323,A,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_445ce26f9ea2__cosmos_super__s42.mp4,bench_results/bench004/M3/cogvideox/mq_445ce26f9ea2__cogvideox__s44.mp4
mqp_5003331,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_44de9c524354__cosmos_super__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_44de9c524354__cosmos_super__s44.mp4
mqp_5003334,same,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M4/mq_453d2fb2dc03__wan14b__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_453d2fb2dc03__cosmos_super__s42.mp4
mqp_5003353,same,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/N1/videos/mq_46764127e388__pangu__s42.mp4,bench_results/bench004/M3/ltx/mq_46764127e388__ltx__s42.mp4
mqp_5003362,same,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_47502991c6b2__cosmos_super__s44.mp4,bench_results/bench004/N1/videos/mq_47502991c6b2__pangu__s44.mp4
mqp_5003378,AA,W-S,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M1/hunyuan/mq_4824ee5ee209__hunyuan__s44.mp4,bench_results/bench004/M3/wan5b/mq_4824ee5ee209__wan5b__s42.mp4
mqp_5003379,A,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_nano/mq_4824ee5ee209__cosmos_nano__s44.mp4,bench_results/bench004/M3/cogvideox/mq_4824ee5ee209__cogvideox__s43.mp4
mqp_5003387,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench004/N1/videos/mq_493e7620ad54__pangu__s44.mp4,bench_results/bench004/N1/videos/mq_493e7620ad54__pangu__s43.mp4
mqp_5003391,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_super/mq_49b3b7e3ca95__cosmos_super__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_49b3b7e3ca95__cosmos_super__s42.mp4
mqp_5003420,A,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M1/hunyuan/mq_4bed31bfcf5a__hunyuan__s43.mp4,bench_results/bench004/N1/videos/mq_4bed31bfcf5a__pangu__s43.mp4
mqp_5003422,A,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_nano/mq_4c41cbee3940__cosmos_nano__s44.mp4,bench_results/bench004/M3/cogvideox/mq_4c41cbee3940__cogvideox__s44.mp4
mqp_5003432,same,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_4c9df68fb45a__ltx__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_4c9df68fb45a__cosmos_super__s43.mp4
mqp_5003441,same,M-M,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_4d6304f29377__cosmos_nano__s43.mp4,bench_results/bench004/N1/videos/mq_4d6304f29377__pangu__s43.mp4
mqp_5003444,same,S-S,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M4/mq_4e5180721848__wan14b__s42.mp4,bench_results/bench004/M1/hunyuan/mq_4e5180721848__hunyuan__s43.mp4
mqp_5003448,same,W-M,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_4f5ebbe3d3af__cosmos_nano__s42.mp4,bench_results/bench004/M3/wan5b/mq_4f5ebbe3d3af__wan5b__s42.mp4
mqp_5003489,same,S-S,3,tie,0.0,"['2', '2']",False,bench_results/bench004/M4/mq_533471ea7163__wan14b__s43.mp4,bench_results/bench004/M3/ltx/mq_533471ea7163__ltx__s42.mp4
mqp_5003510,A,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench004/N1/videos/mq_56b94b682d22__pangu__s42.mp4,bench_results/bench004/M3/cogvideox/mq_56b94b682d22__cogvideox__s44.mp4
mqp_5003515,same,W-W,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/cogvideox/mq_56c00eab0d85__cogvideox__s44.mp4,bench_results/bench004/M3/wan5b/mq_56c00eab0d85__wan5b__s42.mp4
mqp_5003524,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_nano/mq_59112b44ddce__cosmos_nano__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_59112b44ddce__cosmos_nano__s44.mp4
mqp_5003527,B,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/N1/videos/mq_594abfbb6c75__pangu__s43.mp4,bench_results/bench004/M4/mq_594abfbb6c75__wan14b__s44.mp4
mqp_5003533,A,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/ltx/mq_5a03be6eceef__ltx__s42.mp4,bench_results/bench004/N1/videos/mq_5a03be6eceef__pangu__s42.mp4
mqp_5003551,B,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_5ab9ecb929dc__wan5b__s42.mp4,bench_results/bench004/M2/cosmos_super/mq_5ab9ecb929dc__cosmos_super__s44.mp4
mqp_5003564,same,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_nano/mq_5e0b5297a674__cosmos_nano__s42.mp4,bench_results/bench004/M2/cosmos_super/mq_5e0b5297a674__cosmos_super__s42.mp4
mqp_5003583,A,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M1/hunyuan/mq_610e601172c0__hunyuan__s44.mp4,bench_results/bench004/M2/cosmos_super/mq_610e601172c0__cosmos_super__s42.mp4
mqp_5003611,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M1/hunyuan/mq_653e10acd195__hunyuan__s42.mp4,bench_results/bench004/M1/hunyuan/mq_653e10acd195__hunyuan__s44.mp4
mqp_5003612,B,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_653e10acd195__wan5b__s42.mp4,bench_results/bench004/M1/hunyuan/mq_653e10acd195__hunyuan__s43.mp4
mqp_5003623,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_6692d0a399a9__ltx__s42.mp4,bench_results/bench004/M3/ltx/mq_6692d0a399a9__ltx__s43.mp4
mqp_5003626,B,W-S,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/cogvideox/mq_66afc429bd25__cogvideox__s42.mp4,bench_results/bench004/M2/cosmos_super/mq_66afc429bd25__cosmos_super__s43.mp4
mqp_5003628,B,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_66afc429bd25__cosmos_super__s44.mp4,bench_results/bench004/M2/cosmos_nano/mq_66afc429bd25__cosmos_nano__s42.mp4
mqp_5003630,same,W-W,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_66ffdd03da64__wan5b__s43.mp4,bench_results/bench004/M3/cogvideox/mq_66ffdd03da64__cogvideox__s43.mp4
mqp_5003636,B,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench004/N2/videos/mq_6a46a4bbd022__pangu__s44.mp4,bench_results/bench004/N2/videos/mq_6a46a4bbd022__pangu__s42.mp4
mqp_5003644,AA,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/ltx/mq_6c76094a1259__ltx__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_6c76094a1259__cosmos_nano__s42.mp4
mqp_5003649,AA,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/ltx/mq_6dd5a99d7b64__ltx__s42.mp4,bench_results/bench004/M3/wan5b/mq_6dd5a99d7b64__wan5b__s44.mp4
mqp_5003650,B,W-M,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/cogvideox/mq_6de0ec459419__cogvideox__s43.mp4,bench_results/bench004/N2/videos/mq_6de0ec459419__pangu__s43.mp4
mqp_5003668,B,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/ltx/mq_6f831fab0d0c__ltx__s42.mp4,bench_results/bench004/M3/ltx/mq_6f831fab0d0c__ltx__s43.mp4
mqp_5003678,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/cogvideox/mq_7308cc242ce2__cogvideox__s43.mp4,bench_results/bench004/M3/cogvideox/mq_7308cc242ce2__cogvideox__s44.mp4
mqp_5003692,B,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_74e05d038840__cosmos_super__s44.mp4,bench_results/bench004/M3/ltx/mq_74e05d038840__ltx__s44.mp4
mqp_5003693,B,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/N2/videos/mq_74e05d038840__pangu__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_74e05d038840__cosmos_super__s42.mp4
mqp_5003696,A,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M1/hunyuan/mq_75c6d8f17280__hunyuan__s44.mp4,bench_results/bench004/M3/cogvideox/mq_75c6d8f17280__cogvideox__s44.mp4
mqp_5003699,B,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/wan5b/mq_77074e7fc090__wan5b__s43.mp4,bench_results/bench004/N2/videos/mq_77074e7fc090__pangu__s44.mp4
mqp_5003709,B,W-W,3,a,1.0,"['1', '2']",True,bench_results/bench004/M3/cogvideox/mq_7abd1088ec33__cogvideox__s43.mp4,bench_results/bench004/M3/wan5b/mq_7abd1088ec33__wan5b__s42.mp4
mqp_5003713,same,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_7b41269b6414__cosmos_super__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_7b41269b6414__cosmos_super__s42.mp4
mqp_5003715,A,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/ltx/mq_7cd63f708a11__ltx__s42.mp4,bench_results/bench004/N2/videos/mq_7cd63f708a11__pangu__s44.mp4
mqp_5003733,A,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_824feae7c5d4__cosmos_super__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_824feae7c5d4__cosmos_nano__s42.mp4
mqp_5003737,A,W-M,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/cogvideox/mq_82e1a1b82045__cogvideox__s42.mp4,bench_results/bench004/M2/cosmos_nano/mq_82e1a1b82045__cosmos_nano__s43.mp4
mqp_5003740,B,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_8371e30db254__wan5b__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_8371e30db254__cosmos_super__s43.mp4
mqp_5003746,B,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_8a086a9d0eb2__cosmos_nano__s43.mp4,bench_results/bench004/M2/cosmos_nano/mq_8a086a9d0eb2__cosmos_nano__s42.mp4
mqp_5003755,B,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M1/hunyuan/mq_8d5f13eaaa02__hunyuan__s44.mp4,bench_results/bench004/M3/ltx/mq_8d5f13eaaa02__ltx__s43.mp4
mqp_5003789,B,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/N2/videos/mq_9c043cc67d02__pangu__s44.mp4,bench_results/bench004/M3/ltx/mq_9c043cc67d02__ltx__s42.mp4
mqp_5003791,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_super/mq_9dba95fb2b06__cosmos_super__s44.mp4,bench_results/bench004/M2/cosmos_super/mq_9dba95fb2b06__cosmos_super__s43.mp4
mqp_5003798,same,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_a015d6cc94a1__wan5b__s42.mp4,bench_results/bench004/M4/mq_a015d6cc94a1__wan14b__s43.mp4
mqp_5003799,same,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M4/mq_a015d6cc94a1__wan14b__s42.mp4,bench_results/bench004/M2/cosmos_nano/mq_a015d6cc94a1__cosmos_nano__s43.mp4
mqp_5003828,A,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M4/mq_a2cc49dfe426__wan14b__s42.mp4,bench_results/bench004/M3/cogvideox/mq_a2cc49dfe426__cogvideox__s44.mp4
mqp_5003830,BB,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_a55eeef91b1f__wan5b__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_a55eeef91b1f__cosmos_super__s44.mp4
mqp_5003842,B,M-S,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M2/cosmos_nano/mq_a978f1d05898__cosmos_nano__s44.mp4,bench_results/bench004/M4/mq_a978f1d05898__wan14b__s44.mp4
mqp_5003881,same,S-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M4/mq_c34df4165ed0__wan14b__s44.mp4,bench_results/bench004/M3/ltx/mq_c34df4165ed0__ltx__s43.mp4
mqp_5003889,BB,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_c5c38a2ed77e__cosmos_nano__s42.mp4,bench_results/bench004/M3/ltx/mq_c5c38a2ed77e__ltx__s44.mp4
mqp_5003899,B,W-M,3,a,1.0,"['1', '2']",True,bench_results/bench004/N2/videos/mq_c81e3c363a8c__pangu__s42.mp4,bench_results/bench004/M3/wan5b/mq_c81e3c363a8c__wan5b__s42.mp4
mqp_5003903,same,seed,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/wan5b/mq_c84381741b7e__wan5b__s43.mp4,bench_results/bench004/M3/wan5b/mq_c84381741b7e__wan5b__s42.mp4
mqp_5003908,same,M-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_nano/mq_c8e4be366e83__cosmos_nano__s42.mp4,bench_results/bench004/M1/hunyuan/mq_c8e4be366e83__hunyuan__s44.mp4
mqp_5003916,same,S-S,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/ltx/mq_cc882674217e__ltx__s43.mp4,bench_results/bench004/M1/hunyuan/mq_cc882674217e__hunyuan__s42.mp4
mqp_5003918,same,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M4/mq_ce650ed642ed__wan14b__s44.mp4,bench_results/bench004/M4/mq_ce650ed642ed__wan14b__s43.mp4
mqp_5003926,AA,W-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M4/mq_d1349165fbdf__wan14b__s44.mp4,bench_results/bench004/M3/wan5b/mq_d1349165fbdf__wan5b__s43.mp4
mqp_5003933,same,W-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_d3031b828d77__wan5b__s42.mp4,bench_results/bench004/M3/ltx/mq_d3031b828d77__ltx__s43.mp4
mqp_5003945,same,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M3/wan5b/mq_d7a758557607__wan5b__s42.mp4,bench_results/bench004/M3/wan5b/mq_d7a758557607__wan5b__s44.mp4
mqp_5003946,same,seed,3,a,1.0,"['1', '2']",True,bench_results/bench004/N2/videos/mq_daadc987a37c__pangu__s43.mp4,bench_results/bench004/N2/videos/mq_daadc987a37c__pangu__s44.mp4
mqp_5003949,A,seed,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_daadc987a37c__cosmos_super__s43.mp4,bench_results/bench004/M2/cosmos_super/mq_daadc987a37c__cosmos_super__s42.mp4
mqp_5003962,A,M-S,3,a,1.0,"['1', '2']",True,bench_results/bench004/M2/cosmos_nano/mq_de58d660f190__cosmos_nano__s43.mp4,bench_results/bench004/M3/ltx/mq_de58d660f190__ltx__s43.mp4
mqp_5003966,same,S-S,3,b,-1.0,"['2', '1']",True,bench_results/bench004/M2/cosmos_super/mq_e363b710ba99__cosmos_super__s44.mp4,bench_results/bench004/M4/mq_e363b710ba99__wan14b__s44.mp4
mqp_5003971,same,W-S,3,tie,0.0,"['1', '1']",False,bench_results/bench004/M3/ltx/mq_e3dd2c8f7036__ltx__s42.mp4,bench_results/bench004/M3/wan5b/mq_e3dd2c8f7036__wan5b__s43.mp4
